,product_id,brand,title,price,category,rating,image_url,product_url,clusters
10301,B0CP8VD6CG,VULKIT,Men's Wallet with ID Window Premium Leather Wallets RFID Blocking Minimalist Wallet Pop Up Card Holder Magnetic Closure,139.9,Wallets,4.4,https://m.media-amazon.com/images/I/718LFF34n1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CP8VD6CG,3
10302,B0BX7BSJMG,SUNGOOYUE,"Smart Fingerprint Wallet, Biometric Security Lock Luxury Leather Men’s Zipper Design with Type-C Charging 10-Fingerprint Storage for Travel Daily Use, Black, Fingerprint Unlock",149,Wallets,5,https://m.media-amazon.com/images/I/61tEXynAwNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BX7BSJMG,10
10303,B0CG5V3TPY,Storite,"Imported RFID PU Leather 9 Slot Vertical Credit Debit Card Holder Money Wallet Zipper Coin Purse for Men Women (Grey,11.5 x 8 x 2 cm)",58,Wallets,4.2,https://m.media-amazon.com/images/I/81LgZfZZBwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CG5V3TPY,3
10304,B0DB4LSCJ8,Native Comfort,"Energize - Tri- Fold Leather Wallet for Men, Versatile Compartment, Ideal for Traveling & Daily Use, Gift for Any Occasion (Tri-Fold, Brown)",31.9,Wallets,4,https://m.media-amazon.com/images/I/714R3NA--LL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DB4LSCJ8,3
10305,B08L3B9TQN,Generic Brands,Men's Leather Wallet Long Card Holder Large Capacity with Coin Pocket Zipper inside Strings beside Trifold Rfid Blocking and Iphone Black and Brown Present boyfriend father Baellerry,39.99,Wallets,3.8,https://m.media-amazon.com/images/I/71MG6x+pV2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08L3B9TQN,3
10306,B07SCQHFKR,URBAN FOREST,Eddy Black/Orange Money Clip Leather Wallet for Men - Minimal Leather Wallet for Men,48.09,Wallets,4.2,https://m.media-amazon.com/images/I/91tP5mzd9QL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07SCQHFKR,3
10307,B0DHXNT94Y,hxusin,"PU Leather Ultra-thin Wallet, Retro Double-sided Card Insertion Wallet, Minimalist Credit Card Protection Cover, Multi Slot Card Holder Card Bag (Black)",26.09,Wallets,4,https://m.media-amazon.com/images/I/81KHNLvxf4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DHXNT94Y,3
10308,B0B1XCL9FF,HAMMONDS FLYCATCHER,"Wallet for Men Leather Original, Mens Wallet, Leather Wallets for Men Stylish, Bi-Fold Wallets for Man, 6 Card Slots, Easy Access Card Slots, Coin Pocket, Gift for Mens, Croc Brown",39,Wallets,4.2,https://m.media-amazon.com/images/I/71XqfSq3WiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B1XCL9FF,3
10309,B0DGKQTQ82,TERRIFI,"Genuine Leather Wallets for Men, Leather Wallets, Genuine Leather RFID Wallet, RFID Blocking Mens Wallet Clutch with 8 Credit Card Holder, ID Window, Zip Purse Pocket, Coffee",152.97,Wallets,3.8,https://m.media-amazon.com/images/I/81-VJtgARhL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DGKQTQ8,3
10310,B0CJM29YW5,VULKIT,"Metal Wallet, Sky Blue, Minimalist",118,Wallets,4.3,https://m.media-amazon.com/images/I/71kXhjei3DL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CJM29YW,3
10311,B0BZ47B63B,VULKIT,Credit Card Holder with Banknote Compartment RFID Blocking Pop up Leather Card Wallet with ID Window(Cross Black),128.8,Wallets,4.4,https://m.media-amazon.com/images/I/813qHKvnEJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BZ47B63B,3
10312,B08V1PTB9N,CHANPINCL,"Mens Genuine Leather Zipper Wallet RFID Secure Large Capacity Double Fold Multi-card Leather Wallets for Men and coin purse, Calf leather black, One size, Classic",104.5,Wallets,4.5,https://m.media-amazon.com/images/I/81ULJA5d2CL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08V1PTB9N,3
10313,B0DHH3X39T,KASTWAVE,"Men's Genuine Leather Wallet RFID Blocking Protection, Large Capacity Bifold Multi-card Leather Wallets and Coin Purse for Men Gift for Him",80.99,Wallets,3.5,https://m.media-amazon.com/images/I/81pTQQS-J8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DHH3X39T,3
10315,B0B1LXKS54,Bellroy,Apex Slim Sleeve,499,Wallets,4.1,https://m.media-amazon.com/images/I/61DiynG-ztL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B1LXKS54,10
10316,B07C8DDJY9,Columbia,Men's RFID Trifold Wallet,180.78,Wallets,3.8,https://m.media-amazon.com/images/I/71VhVzFP7ZL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07C8DDJY9,10
10317,B08JV4JDNQ,VULKIT,Men's Credit Card Holder Credit Card Holder Leather RFID Wallet Pop Up Wallet with 3 Slots for Cards & Banknotes…,147.8,Wallets,4.3,https://m.media-amazon.com/images/I/71ON3xBoccL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08JV4JDNQ,3
10318,B09G2TM9TS,VISOUL,"Mens Checkbook Leather Wallets Long Bifold Wallets for Men Suit Wallet with 3 Cash Compartments 12 Credit Card Slots, Black and Burgundy, one size,",170.09,Wallets,4.6,https://m.media-amazon.com/images/I/81-WuW7oifL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09G2TM9TS,3
10319,B0CQXJW1YQ,DOUGO,RFID cross-border foreign trade large capacity top layer cowhide wallet men's drawstring mobile phone bag long genuine leather men's handbag,109.9,Wallets,4.5,https://m.media-amazon.com/images/I/61fwfYRcRsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CQXJW1YQ,3
10320,B09Y8ZCSYN,KASTWAVE,"Wallet for Men Credit Card Holder, Automatic Pop Up Wallet with RFID, Leather Slim Card Case Front Pocket Anti-theft Travel Thin Wallets, Metal Money Organizers for Women Up to Holds 14 Cards/Cash",44.95,Wallets,3.7,https://m.media-amazon.com/images/I/61ijS45oyML._AC_UL320_.jpg,https://www.amazon.ae/dp/B09Y8ZCSYN,3
10321,B0BJFJRHR3,Kurt,"Slim Magic Wallet with Coin Compartment and RFID Protection, Card Holder for Men and Women, Credit Card Holder, Small, Mini Wallet, Card Holder, Wallet, Black, black",66.18,Wallets,3.8,https://m.media-amazon.com/images/I/51zBqc1kZCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BJFJRHR3,3
10322,B0748NBPF3,Timberland,Men's Leather Passcase Wallet Trifold Wallet Hybrid,90,Wallets,4.6,https://m.media-amazon.com/images/I/91A5Vs5vDZL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0748NBPF3,3
10324,B0BXXKGZ6X,MAKINGTEC,"Slim Aluminum Metal Wallet for Men - RFID Money Clip With Transparent Work ID Card Holder, Business Card Holder, Clear Window ID Badge Clip, Cash Card Minimalist Design",65.99,Wallets,4.1,https://m.media-amazon.com/images/I/71Ewi8nc3ML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BXXKGZ6X,3
10325,B06X16VNY5,Hebetag,mens Bl682 Travel Accessory- Travel Wallet,155.89,Wallets,4.5,https://m.media-amazon.com/images/I/610ka1lz9jL._AC_UL320_.jpg,https://www.amazon.ae/dp/B06X16VNY,10
10326,B0CRPGFMG9,Rxwstt,"Minimalist Wallet with RFID Blocking for Men,Slim Credit Card Holder with Aluminum Money Clip Wallet for Men and Women,Carbon Fiber Wallets for Mens Front Pocket as Gifts",19.99,Wallets,4.4,https://m.media-amazon.com/images/I/71cDtA6paML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CRPGFMG9,3
10327,B08R1K2BZF,URBAN FOREST,"Kyle Leather Wallet for Men, Green/Grey, Modern",61,Wallets,4.2,https://m.media-amazon.com/images/I/91jW0epIjLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08R1K2BZF,3
10328,B07H95Z7H5,Oak Leathers,"Clifton Heritage RFID Front Pocket Slim Wallets- Genuine Handmade Minimalist Credit Card Holder By (Small, 01 Black Carbon)",48.29,Wallets,4.4,https://m.media-amazon.com/images/I/81rF+s7tpmL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07H95Z7H,3
10329,B0CRBB417Z,Birds of Passage,Eagle RFID Money Clip Wallet | Handcrafted New Zealand Leather Wallet | | 6 Card Holder Slots & Cash Clip | Minimalist wallet with Ultra-Slim design | Ultra-soft & Luxurious (Black Red),45,Wallets,3.5,https://m.media-amazon.com/images/I/71kBUhy6fOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CRBB417Z,3
10330,B0BX2YDN3P,WildHorn,Men's Top Grain Leather Ultra Strong Stitching Handcrafted RFID Blocking Wallet,19.93,Wallets,1,https://m.media-amazon.com/images/I/91X6agwVVwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BX2YDN3P,10
10331,B0CJK3SDZB,WOXVM,"Credit Card Holder Wallet RFID Blocking Slim Credit Card Cases Holder Premium Leather Minimalist Front Pocket Small Wallet with 6 Card Slots and 1 Pockets for Men Women (Navy Blue), Navy Blue,",36.79,Wallets,4.4,https://m.media-amazon.com/images/I/61sS+I89c3L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CJK3SDZB,3
10332,B07R58G6BY,WildHorn,RFID Protected Genuine Leather Wallet for Men's,20,Wallets,4,https://m.media-amazon.com/images/I/81bCerlw--L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07R58G6BY,3
10334,B08NG9X9Z4,Skechers,Men's Passcase RFID Leather Wallet with Flip Pocket,38,Wallets,3.9,https://m.media-amazon.com/images/I/71ksEnJjzPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08NG9X9Z4,3
10335,B071X9BFMX,LAORENTOU,Men's Genuine Leather Wallet Card Holder with Zipper Pocket (Brown),76,Wallets,4.1,https://m.media-amazon.com/images/I/71jk7LpOeQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B071X9BFMX,3
10336,B01M8QFGYG,Huztencor,Zipper Wallet Men RFID Blocking Leather Bifold Credit Card Wallets (FBA),126,Wallets,4.4,https://m.media-amazon.com/images/I/719f8cAVYTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01M8QFGYG,3
10337,B07RQSPLXD,Timberland PRO,Men's Leather Long Bifold Rodeo Wallet with RFID,136,Wallets,4.6,https://m.media-amazon.com/images/I/71r0v8k2MXS._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RQSPLXD,10
10339,B09LQP6RJB,Chase Plus,"Card Holder Wallet Men, Men Slim Small Card Wallet, Card Holder RFID Leather Wallet for Men (Reddish Brown)",71.19,Wallets,4.4,https://m.media-amazon.com/images/I/41R18J0C9RL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09LQP6RJB,3
10341,B096VHWXPX,The Tanned Cow,"Slim Minimalist Wallet for Men Women, Mini Thin Leather Bifold, Front Pocket Credit Card Holder with RFID Blocking, including Gift Box",148,Wallets,4.4,https://m.media-amazon.com/images/I/81F8IHreAGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B096VHWXPX,3
10342,B07DD9Y5Q9,Gerber,Gerber Barbill Wallet - Silver [30-001571],89.41,Wallets,4.6,https://m.media-amazon.com/images/I/81Ip3nQq-5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07DD9Y5Q9,3
10343,B0D1YRSF8F,The Ridge,"Men's Wallet Authentic Minimalist Titanium Metal RFID Blocking Wallet - Burnt Titanium Money Clip | RFID Minimalist Wallet, Slim Wallet",337.71,Wallets,4.5,https://m.media-amazon.com/images/I/71irelZfrsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D1YRSF8F,3
10344,B0925CV8CK,DANGO PRODUCTS,Men's Minimalist,265,Wallets,4.6,https://m.media-amazon.com/images/I/61KpfeG93qL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0925CV8CK,10
10345,B0DF3BBM23,The North Face,Base Camp Wallet Wallets For Unisex Black One Size,74,Wallets,4.5,https://m.media-amazon.com/images/I/61RSCFrQUkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DF3BBM23,3
10347,B0CP4849F9,Vaultskin,BRIXTON Slim Card Holder with ID Window - Minimalist Front Pocket Leather Wallet with RFID Protection for Men and Women,129,Wallets,3.8,https://m.media-amazon.com/images/I/71aF5lZyMRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CP4849F9,3
10348,B08LK1TYYV,MING CLAN,Zipper Wallet Men RFID Blocking Leather Bifold Wallets For Men - Flap ID Window Zip Coin Pocket Mens Zipper Wallets - Big Capacity,153.43,Wallets,4.6,https://m.media-amazon.com/images/I/71HKAcJoyML._AC_UL320_.jpg,https://www.amazon.ae/dp/B08LK1TYYV,3
10351,B0BGJCHNZ9,Vaultskin,MANHATTAN ID Thin Leather Wallet with RFID Blocking and ID Window,162,Wallets,4.5,https://m.media-amazon.com/images/I/71NEmAO92bL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BGJCHNZ9,3
10352,B09XF1Z1GH,Star Wars,Mandalorian Boba Fett Bounty Hunter Helmet Green ID and Card Bi-Fold Wallet,127.52,Wallets,4.3,https://m.media-amazon.com/images/I/81CmB+-MbXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09XF1Z1GH,10
10353,B01721DGDM,FLW,"Brown Zip-Around Natural Quality Leather Wallet, brown, Talla única",144.72,Wallets,3.7,https://m.media-amazon.com/images/I/71mtQ9r-qgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01721DGDM,3
10354,B08FDBXJ9J,Amazon Brand - Symbol,Men's RFID Protected Bi-fold 100% Genuine Leather Wallet,21.91,Wallets,4,https://m.media-amazon.com/images/I/910+WwsZivL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08FDBXJ9J,6
10355,B07C661WLL,Timberland PRO,mens Leather RFID Wallet With Removable Flip Pocket Card Carrier Wallet,111.2,Wallets,4.5,https://m.media-amazon.com/images/I/71G6FRLE30L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07C661WLL,3
10356,B0DCBXDGTX,KASTWAVE,"Mens Smart Wallet Card Holder for AirTag - Leather Secure Holder for Apple Air Tag, RFID Blocking, Smart, Slim, Minimalist, Carbon Fiber - 9-14 Card Capacity | ID Window | Cash Slot",86.6,Wallets,3.9,https://m.media-amazon.com/images/I/71NnjiDLneL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DCBXDGTX,3
10357,B0CTC2MFC3,Excefore,"Lanyard Pouch Coin Purse Wallets Id Holder Keychain Zip Id Case Card Holder Wallet, for Men Women Boys Girl Men Change Purses Mens Coin Pouch (Gray)",44.09,Wallets,3.9,https://m.media-amazon.com/images/I/61hHBQxsLBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CTC2MFC3,3
10358,B0DK8YC7HV,Oasisgalore,Oasisgalore Genuine Leather Slim Bifold Wallet for Men Women,17,Wallets,4.5,https://m.media-amazon.com/images/I/71mL08X0hYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DK8YC7HV,3
10359,B08H4KSP79,NAPA HIDE,India Leather Men's Wallet (Black),26.84,Wallets,4.1,https://m.media-amazon.com/images/I/916NiJPaSKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08H4KSP79,3
10360,B07K6RPN4Q,BULLCAPTAIN,"Genuine Leather RFID Wallet for Men Large Capacity ID Window Card Case with Zip Coin Pocket QB-231, Black, Small, Minimalist",84,Wallets,4.5,https://m.media-amazon.com/images/I/71Xyn8h44tL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07K6RPN4Q,3
10361,B08H5633YC,NAPA HIDE,India Leather Men's Wallet (Brown),20.3,Wallets,4,https://m.media-amazon.com/images/I/912l6O0s8yL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08H5633YC,3
10362,B0BNJLTHSS,Ledger,Ledger STAX (Graphite) - Next-Gen Secure Touchscreen Crypto Wallet with Curved E Ink Display - Ledger Recovery Key not Included.,1484,Wallets,4.2,https://m.media-amazon.com/images/I/41LiwXdjqKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BNJLTHSS,10
10363,B00X0W9O0W,Tommy Hilfiger,"Johnson Mini Cc Wallet Wallets, 11 cm",123.11,Wallets,4.6,https://m.media-amazon.com/images/I/71TOUujwrWL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00X0W9O0W,3
10364,B01M0P5J67,Herschel,Women's Charlie RFID,49,Wallets,4.7,https://m.media-amazon.com/images/I/71AOwusZ5dL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01M0P5J67,10
10365,B07K6R5KNZ,BULLCAPTAIN,"Genuine Leather RFID Wallet for Men Large Capacity ID Window Card Case with Zip Coin Pocket QB-231, Brown, Small, Minimalist",67.95,Wallets,4.4,https://m.media-amazon.com/images/I/81yKGsGInJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07K6R5KNZ,3
10366,B0CJJ3CCY2,DOUGO,"Genuine Leather Wallets, RFID Blocking Mens Cowhide Leather Wallets, Bifold Double Zipper Coin Pocket with Anti-Theft Chain, Pickpocket Proof Chain Wallets for Men (Coffee)",89.9,Wallets,4.1,https://m.media-amazon.com/images/I/71wrcD1CWrL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CJJ3CCY,3
10367,B0B4C6MKZM,KASTWAVE,"Purses for Men, Hand Made Vintage Purse, Men's Leather Pocket Slim Wallet, Gift for Son Husband Dad Birthday Gifts Anniversary",42.99,Wallets,3.9,https://m.media-amazon.com/images/I/81MqCkIFCxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B4C6MKZM,3
10368,B0F1DF169Z,FERROHIDE,Trim Detail Classic Bi-Fold Original Leather Wallet For Mens,31.49,Wallets,5,https://m.media-amazon.com/images/I/517AaHq0B-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F1DF169Z,3
10369,B01MRGEMJE,Samsonite,Rfid Card Holder,35.39,Wallets,4.4,https://m.media-amazon.com/images/I/71+Po9x6pmL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01MRGEMJE,10
10370,B07MVDLXSS,Kenneth Cole,Minimalist Men’s Wallet - Pure Italian Leather with RFID Protected Slim Trifold and 7 Card Slot – Brown,99,Wallets,3.2,https://m.media-amazon.com/images/I/514eLmC7ygL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07MVDLXSS,3
10371,B081T6JVZQ,FALOGIJE,"FALOGIJE Steel Wallet Love Note Insert, Engraved Cards for Husband, Mini Love Notes, Birthday Gifts for Men Unique, Steel Anniversary Card Gifts for Men, Boyfriend, Personalized Message Card",12.26,Wallets,4.8,https://m.media-amazon.com/images/I/61G4if6jDQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B081T6JVZQ,1
10372,B07NVY69ZM,KeySmart,"Men's RFID Wallet, Black",79.36,Wallets,4.6,https://m.media-amazon.com/images/I/81+W-6V5TQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07NVY69ZM,3
10373,B08CVMFM5Q,HAMMONDS FLYCATCHER,"RFID Protected Bi-Fold Wallet for Men Leather Original, Mens Wallet, Leather Wallets for Men, Classic Purse with 4 Card Slots, Coin Pocket, Gift for Mens, Black, Classic",38,Wallets,4.2,https://m.media-amazon.com/images/I/81BdAWFc3BL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08CVMFM5Q,3
10375,B074CKDXMQ,Steve Madden,mens Leather Rfid Wallet Extra Capacity Attached Flip Pocket Wallet,53,Wallets,4.7,https://m.media-amazon.com/images/I/716aDI2a-DL._AC_UL320_.jpg,https://www.amazon.ae/dp/B074CKDXMQ,3
10376,B0CN728B5X,TERRIFI,"Genuine Leather Wallets for Men, Leather Multi-Functional RFID Blocking Wallet with 17 Credit Card Slots, Multi Card Holder Slim Mens Wallet with Zipper Coin Purse, Bifold Wallet",116.67,Wallets,3.5,https://m.media-amazon.com/images/I/71jyRzytkSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CN728B5X,3
10377,B07B7J7FFH,AL FASCINO,Wallets for men leather purses for men rfid wallet for men leather wallet for men money purse for men Wallet Mens wallet men wallet gents wallets card holder for men gents wallets,39,Wallets,4.1,https://m.media-amazon.com/images/I/71LGK7V-nOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07B7J7FFH,3
10378,B09LHMW5HD,Chase Plus,"Leather Wallet for Men, Card Holder Wallet Men, Slim Mens Wallet, Small RFID Card Wallet for Men, Men Wallet Leather Original, Travel Wallet (Black)",99.99,Wallets,4.7,https://m.media-amazon.com/images/I/616i0bUZNuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09LHMW5HD,3
10379,B0DLJ6LT5C,aldebran,Slim Aluminum Card Holder Wallet for Men | RFID Blocking Minimalist Metal Pop Up Wallet | Durable Expandable Backplate | Holds 6+ Cards Plus Cash (RED),38,Wallets,4.8,https://m.media-amazon.com/images/I/61gTGgr72ZL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DLJ6LT5C,3
10380,B078211BCT,Herschel,Herschel,87,Wallets,4.7,https://m.media-amazon.com/images/I/A1dsEKLp1ML._AC_UL320_.jpg,https://www.amazon.ae/dp/B078211BCT,10
10381,B0BTYD9ZCG,Bellroy,"Slim Sleeve, slim leather wallet (Max. 8 cards and bills)",319,Wallets,4.4,https://m.media-amazon.com/images/I/61CnE1rxgkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BTYD9ZCG,3
10382,B0CG843QQ1,Concept One,"Peanuts Wallet, Snoopy Joe Cool Slim Bifold Wallet with Decorative Tin Case for Men and Women, Multicolor, Multi, One Size, Peanuts Wallet, Snoopy Joe Cool Slim Bifold Wallet with",45,Wallets,4.6,https://m.media-amazon.com/images/I/81ZxYFnOipL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CG843QQ,3
10384,B019U5WDHI,DEEZOMO,RFID Blocking Genuine Leather Mini Credit Card Case Organizer Compact Wallet with ID Window - Black,56.74,Wallets,4.5,https://m.media-amazon.com/images/I/71ZiBAT5E4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B019U5WDHI,3
10385,B0B39DCB22,KASTWAVE,Fashion Men Women Wallet Money Clip Credit Card Holder ID Business Faux Leather Purse leather designer i clip wallet durable stylish wallet for chain Black,48.9,Wallets,2.6,https://m.media-amazon.com/images/I/51vu3J9pJjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B39DCB,3
10386,B0CV52GXF8,Aggert,"Leather Wallet for Men, Slim Small Wallet for Men, Card Holder Wallet Men, Men's Wallet Leather Original RFID Minimalist Front Pocket Travel Wallet (Mady Black)",36.99,Wallets,3.5,https://m.media-amazon.com/images/I/61Ihg+SL8YL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CV52GXF8,3
10387,B0CWR8BPV9,KASTWAVE,"Leather Long Zippered Pouch Wallet for Men, Carbon Fiber Microfiber Leather Long Zipper Wallet, Large Capacity Coin Purse Credit Card Clutch for Men Women (Red Lining)",76.49,Wallets,5,https://m.media-amazon.com/images/I/815mRhs5g2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CWR8BPV9,3
10388,B0D7974L91,MAKINGTEC,"Leather AirTag Wallet, Sleek RFID Blocking Men's & Women's Wallet Holds AirTag (Not Included) - Thin, Stylish Design for Front Pocket - Father Ideal Gift(Carbon Fiber Black)",49.99,Wallets,4,https://m.media-amazon.com/images/I/71uu-0g8xSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D7974L9,3
10389,B09HH2QCQL,yuangaoshow,"Slim Minimalist Front Pocket,RFID Blocking Genuine Leather Wallets for Men Women, Handmade Credit Card Holder",19.8,Wallets,4.1,https://m.media-amazon.com/images/I/61y1G5KYPUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09HH2QCQL,3
10391,B072358XNZ,Hornbull,Maddison Men's Genuine Leather Wallet (Black 2),51.02,Wallets,4.1,https://m.media-amazon.com/images/I/813iOgrPF0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B072358XNZ,3
10392,B08PVN2V74,TDNE,Long Slim Men's Leather Wallet with RFID Blocking & Minimalist (Brown),37,Wallets,4,https://m.media-amazon.com/images/I/618guGn7peL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08PVN2V74,3
10393,B01KT8UGLU,Itslife,"Men's RFID Vintage Look Genuine Leather Long Bifold Wallet Checkbook Wallets for Men, Dark Brown, Vintage",78,Wallets,4.5,https://m.media-amazon.com/images/I/61hBdcJcnZL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01KT8UGLU,3
10394,B081RKQ793,CONTACTS,"Leather Men Clutch Purse Bag, Mens Business Code Lock Wallet Anti Theft Clutch Phone Holder Handbag Travel",262,Wallets,4.6,https://m.media-amazon.com/images/I/71Xto4JCOdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B081RKQ793,10
10395,B01BPEOA9Q,Timberland,Men's Trifold Nylon Wallet,48,Wallets,4.6,https://m.media-amazon.com/images/I/91y1DxKugZL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01BPEOA9Q,10
10399,B078WV29Z6,Buckle-Down,Buckle-Down Men's Pu Bifold Wallet,37.8,Wallets,4.3,https://m.media-amazon.com/images/I/81xvmB24L5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B078WV29Z6,10
10400,B09BDTF51R,doeboe,"Airtag Wallet, Wallet for Men with Airtag Holder, Leather Credit Card Wallet, Bifold Wallet for AirTag Tracker, RFID Minimalist Front Pocket Wallet, Airtag Accessories",107.88,Wallets,4.5,https://m.media-amazon.com/images/I/71SaEA+tISL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09BDTF51R,3
10401,B0CV4G723W,Tommy Hilfiger,Men's Leather Slim Front Pocket Wallet,154.73,Wallets,3.8,https://m.media-amazon.com/images/I/81MjsDASajL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CV4G723W,10
10402,B097PKY7TR,URBAN FOREST,Leo RFID Blocking Vintage Brown Leather Wallet for Men,55,Wallets,4.2,https://m.media-amazon.com/images/I/911J+0AjxKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B097PKY7TR,3
10403,B0C7GSDJTK,PUMA,"Adult BMW M Motorsport Wallet, black, Einheitsgröße",172.75,Wallets,4.4,https://m.media-amazon.com/images/I/71zBSOiW4gL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C7GSDJTK,3
10404,B0C3B3QYB8,Herschel,"Charlie Cardholder Wallet, One Size, Black",50.74,Wallets,4.8,https://m.media-amazon.com/images/I/51Korj+IeBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C3B3QYB8,3
10406,B00K74O5LO,Kattee,"Men's Vintage Genuine Leather Long Wallet for Checkbook Credit Cards, 1-Brown, Small, Vintage",115.2,Wallets,4.4,https://m.media-amazon.com/images/I/71lB4lDTy9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B00K74O5LO,3
10407,B0BQBZPFHT,NALACAL,"AirTag Wallet With RFID-Blocking, Trackable Slim Leather Holder for Men and Women, Smart Minimalist Design (Brown, AirTag Not Included)",41.69,Wallets,5,https://m.media-amazon.com/images/I/81KQFnLkB2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQBZPFHT,3
10408,B07X8XCR5F,DAHSHA,"13 Pocket PU Leather Card Holder Wallet | Large Zipper Organizer for Credit, Debit, ID Cards & Coins | Unisex Slim Wallet for Men & Women – Dark Brown (12 x 9.5 x 3 cm)",59.21,Wallets,4,https://m.media-amazon.com/images/I/81mUQWoIu5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07X8XCR5F,3
10410,B00GRJ4SKQ,Lewis N. Clark,Rfid Aluminum Wallet,54,Wallets,4,https://m.media-amazon.com/images/I/71huuGmtE+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B00GRJ4SKQ,10
